tag,filename,func,line,message
dout,osd/PG.cc,<<share_pg_info>>,5518," ""share_pg_info"""
dout,osd/PG.cc,<<update_history>>,5643," __func__ "" advanced history from "" new_history"
dout,osd/PG.cc,<<update_history>>,5646," __func__ "" clearing past_intervals"""
dout,osd/PG.cc,<<fulfill_log>>,5669," ""log request from "" from"
dout,osd/PG.cc,<<fulfill_log>>,5684," "" sending info+missing+log since "" query.since"
dout,osd/PG.cc,<<fulfill_log>>,5695," "" sending info+missing+full log"""
dout,osd/PG.cc,<<fulfill_log>>,5699," "" sending "" mlog->log "" "" mlog->missing"
dout,osd/PG.cc,<<check_full_transition>>,5710," "" cluster was marked full in "" osdmap->get_epoch()"
dout,osd/PG.cc,<<check_full_transition>>,5720," "" pool was marked full in "" osdmap->get_epoch()"
dout,osd/PG.cc,<<old_peering_msg>>,5762," ""old_peering_msg reply_epoch "" reply_epoch "" query_epoch "" query_epoch"
dout,osd/PG.cc,<<set_last_peering_reset>>,5772," ""set_last_peering_reset "" get_osdmap()->get_epoch()"
dout,osd/PG.cc,<<reset_interval_flush>>,5804," ""Clearing blocked outgoing recovery messages"""
dout,osd/PG.cc,<<reset_interval_flush>>,5810," ""Beginning to block outgoing recovery messages"""
dout,osd/PG.cc,<<reset_interval_flush>>,5813," ""Not blocking outgoing recovery messages"""
dout,osd/PG.cc,<<proc_primary_info>>,6054," __func__ "" updating purged_snaps to "" oinfo.purged_snaps"
dout,osd/PG.cc,<<can_discard_op>>,6172," "" discard "" *m"
dout,osd/PG.cc,<<can_discard_op>>,6177," "" changed after "" m->get_map_epoch()"
dout,osd/PG.cc,<<can_discard_op>>,6184," __func__ "" sent before last_force_op_resend """
dout,osd/PG.cc,<<can_discard_op>>,6189," __func__ "" pg split in """
dout,osd/PG.cc,<<can_discard_op>>,6195," __func__ "" sent before last_force_op_resend_preluminous """
dout,osd/PG.cc,<<can_discard_replica_op>>,6233," ""can_discard_replica_op pg changed "" info.history"
dout,osd/PG.cc,<<can_discard_scan>>,6247," "" got old scan, ignoring"""
dout,osd/PG.cc,<<can_discard_backfill>>,6259," "" got old backfill, ignoring"""
dout,osd/PG.cc,<<take_waiters>>,6324," ""take_waiters"""
dout,osd/PG.cc,<<do_peering_event>>,6330," __func__ "": "" evt->get_desc()"
dout,osd/PG.cc,<<do_peering_event>>,6333," ""discard old "" evt->get_desc()"
dout,osd/PG.cc,<<queue_null>>,6352," ""null"""
dout,osd/PG.cc,<<queue_query>>,6362," ""handle_query "" q "" from replica "" from"
dout,osd/PG.cc,<<find_unfound>>,6400," __func__ "": no luck, giving up on this pg for now ("" action "")"""
dout,osd/PG.cc,<<find_unfound>>,6402," __func__ "": no luck, giving up on this pg for now (queue_recovery)"""
dout,osd/PG.cc,<<handle_activate_map>>,6437," ""handle_activate_map """
dout,osd/PG.cc,<<handle_activate_map>>,6442," __func__ "": Dirtying info: last_persisted is """
dout,osd/PG.cc,<<handle_activate_map>>,6447," __func__ "": Not dirtying info: last_persisted is """
dout,osd/PG.cc,<<handle_initialize>>,6459, __func__
dout,osd/PG.cc,<<handle_query_state>>,6466," ""handle_query_state"""
dout,osd/PG.cc,<<_delete_some>>,6499, __func__
dout,osd/PG.cc,<<_delete_some>>,6512," __func__ "" "" olist"
dout,osd/PG.cc,<<_delete_some>>,6529," __func__ "" deleting "" num "" objects"""
dout,osd/PG.cc,<<_delete_some>>,6533," __func__ "" finished"""
dout,osd/PGBackend.cc,<<recover_delete_object>>,50," __func__ "" will remove "" oid "" "" v "" from """
dout,osd/PGBackend.cc,<<handle_recovery_delete>>,121," __func__ "" "" op"
dout,osd/PGBackend.cc,<<handle_recovery_delete_reply>>,154," __func__ "" "" op"
dout,osd/PGBackend.cc,<<handle_recovery_delete_reply>>,166," __func__ "" "" oid "" still missing on at least """
dout,osd/PGBackend.cc,<<handle_recovery_delete_reply>>,173," __func__ "" completed recovery, local_missing = """
dout,osd/PGBackend.cc,<<on_change_cleanup>>,317, __func__
dout,osd/PGBackend.cc,<<on_change_cleanup>>,322," __func__ "": Removing oid """
dout,osd/PGBackend.cc,<<be_scan_list>>,575," __func__ "" "" pos"
dout,osd/PGBackend.cc,<<be_scan_list>>,600," __func__ "" "" poid"
dout,osd/PGBackend.cc,<<be_scan_list>>,602," __func__ "" "" poid "" got "" r"
dout,osd/PGBackend.cc,<<be_scan_list>>,605," __func__ "" "" poid "" got "" r"
dout,osd/PGLog.cc,<<trim>>,171," ""trim "" log "" to "" trim_to"
dout,osd/PGLog.cc,<<proc_replica_log>>,183," ""proc_replica_log for osd."" from "": """
dout,osd/PGLog.cc,<<proc_replica_log>>,187," __func__ "": osd."" from "" does not overlap, not looking """
dout,osd/PGLog.cc,<<proc_replica_log>>,192," __func__ "": osd."" from "" same log head, not looking """
dout,osd/PGLog.cc,<<proc_replica_log>>,210," "" before missing "" i->first "" need "" i->second.need"
dout,osd/PGLog.cc,<<proc_replica_log>>,220," ""merge_log point (usually last shared) is """
dout,osd/PGLog.cc,<<proc_replica_log>>,257," "" peer osd."" from "" last_update now "" lu"
dout,osd/PGLog.cc,<<rewind_divergent_log>>,291," ""rewind_divergent_log truncate divergent future "" "
dout,osd/PGLog.cc,<<rewind_divergent_log>>,303," ""rewind_divergent_log future divergent "" entry"
dout,osd/PGLog.cc,<<merge_log>>,324," ""merge_log "" olog "" from osd."" fromosd"
dout,osd/PGLog.cc,<<merge_log>>,337," ""pg_missing_t sobject: "" i->first"
dout,osd/PGLog.cc,<<merge_log>>,348," ""merge_log extending tail to "" olog.tail"
dout,osd/PGLog.cc,<<merge_log>>,358, *to
dout,osd/PGLog.cc,<<merge_log>>,388," ""merge_log extending head to "" olog.head"
dout,osd/PGLog.cc,<<merge_log>>,398," "" ? "" *from"
dout,osd/PGLog.cc,<<merge_log>>,405," ""merge_log cut point (usually last shared) is """
dout,osd/PGLog.cc,<<merge_log>>,412," ""merge_log divergent "" oe"
dout,osd/PGLog.cc,<<merge_log>>,453," ""merge_log result "" log "" "" missing "
dout,osd/PGLog.cc,<<merge_log_dups>>,469," ""merge_log copying olog dups to log "" "
dout,osd/PGLog.cc,<<merge_log_dups>>,485," ""merge_log extending dups tail to "" "
dout,osd/PGLog.cc,<<merge_log_dups>>,510," ""merge_log extending dups head to "" "
dout,osd/PGLog.cc,<<merge_log_dups>>,532," ""merge_log removed dups overlapping log entries ["" "
dout,osd/PGLog.cc,<<rebuild_missing_set_with_deletes>>,928," __func__ "" extra missing entry: "" p.first"
dout,osd/PGLog.cc,<<rebuild_missing_set_with_deletes>>,957," __func__ "" check for log entry: "" *i "" = "" r"
dout,osd/PGLog.cc,<<rebuild_missing_set_with_deletes>>,961," __func__ "" store version = "" oi.version"
dout,osd/PrimaryLogPG.cc,<<on_local_recover>>,355," __func__ "": "" hoid"
dout,osd/PrimaryLogPG.cc,<<on_local_recover>>,362," "" snapset "" recovery_info.ss"
dout,osd/PrimaryLogPG.cc,<<on_local_recover>>,366," "" snaps "" snaps"
dout,osd/PrimaryLogPG.cc,<<on_local_recover>>,378," "" got old revert version "" recovery_info.version"
dout,osd/PrimaryLogPG.cc,<<on_local_recover>>,430," "" kicking unreadable waiters on "" hoid"
dout,osd/PrimaryLogPG.cc,<<on_global_recover>>,460," ""pushed "" soid "" to all replicas"""
dout,osd/PrimaryLogPG.cc,<<on_global_recover>>,480," "" kicking degraded waiters on "" soid"
dout,osd/PrimaryLogPG.cc,<<on_global_recover>>,486," "" kicking unreadable waiters on "" soid"
dout,osd/PrimaryLogPG.cc,<<on_primary_error>>,539," __func__ "": oid "" oid "" version "" v"
dout,osd/PrimaryLogPG.cc,<<backfill_add_missing>>,549," __func__ "": oid "" oid "" version "" v"
dout,osd/PrimaryLogPG.cc,<<should_send_op>>,566," __func__ "" issue_repop shipping empty opt to osd."" peer"
dout,osd/PrimaryLogPG.cc,<<should_send_op>>,575," __func__ "" issue_repop shipping empty opt to osd."" peer"
dout,osd/PrimaryLogPG.cc,<<maybe_kick_recovery>>,613," ""object "" soid "" v "" v "", already recovering."""
dout,osd/PrimaryLogPG.cc,<<maybe_kick_recovery>>,615," ""object "" soid "" v "" v "", is unfound."""
dout,osd/PrimaryLogPG.cc,<<maybe_kick_recovery>>,617," ""object "" soid "" v "" v "", recovering."""
dout,osd/PrimaryLogPG.cc,<<is_degraded_on_async_recovery_target>>,687," __func__ "" "" soid"
dout,osd/PrimaryLogPG.cc,<<block_write_on_full_cache>>,707," __func__ "": blocking object "" oid"
dout,osd/PrimaryLogPG.cc,<<block_for_clean>>,717," __func__ "": blocking object "" oid"
dout,osd/PrimaryLogPG.cc,<<block_write_on_snap_rollback>>,726," __func__ "": blocking object "" oid.get_head()"
dout,osd/PrimaryLogPG.cc,<<block_write_on_degraded_snap>>,738," __func__ "": blocking object "" snap.get_head()"
dout,osd/PrimaryLogPG.cc,<<wait_for_blocked_object>>,765," __func__ "" "" soid "" "" op"
dout,osd/PrimaryLogPG.cc,<<maybe_force_recovery>>,803," __func__ "" peer "" peer "" min_version "" min_obj->first"
dout,osd/PrimaryLogPG.cc,<<pgls_filter>>,903," ""getattr (sobj="" sobj "", attr=""...r->get_xattr() "") returned "" ret"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1177," ""do_pg_op "" *m"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1200," ""unable to decode PGLS_FILTER description in "" *m"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1222," "" pgnls pg="" m->get_pg()"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1230," "" pgnls pg="" m->get_pg() "" count "" list_size"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1239," ""unable to decode PGNLS handle in "" *m"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1248," "" pgnls lower_bound "" lower_bound"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1253," ""outside of PG bounds "" pg_start "" .. """
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1302," "" pgnls candidate 0x"" std::hex candidate.get_hash()"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1332," ""pgnls item 0x"" std::hex"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1356," ""pgnls handle="" response.handle"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1360," "" pgnls result="" result "" outdata.length()="""
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1371," ""unable to decode PGLS_FILTER description in "" *m"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1393," "" pgls pg="" m->get_pg()"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1401," "" pgls pg="" m->get_pg() "" count "" list_size"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1409," ""unable to decode PGLS handle in "" *m"
dout,osd/PrimaryLogPG.cc,<<do_pg_op>>,1494," "" pgls result="" result "" outdata.length()="""
dout,osd/PrimaryLogPG.cc,<<do_scrub_ls>>,1581," "" scrubls pg="" m->get_pg() "" != "" info.pgid"
dout,osd/PrimaryLogPG.cc,<<do_scrub_ls>>,1589," "" corrupted scrub_ls_arg_t"""
dout,osd/PrimaryLogPG.cc,<<calc_trim_to>>,1644," ""calc_trim_to trimming to min_last_complete_ondisk"""
dout,osd/PrimaryLogPG.cc,<<calc_trim_to>>,1648," ""calc_trim_to "" pg_trim_to "" -> "" new_trim_to"
dout,osd/PrimaryLogPG.cc,<<handle_backoff>>,1696," __func__ "" backoff ack id "" m->id"
dout,osd/PrimaryLogPG.cc,<<do_request>>,1713," __func__ "" waiting_for_map """
dout,osd/PrimaryLogPG.cc,<<do_request>>,1720," __func__ "" min "" op->min_epoch"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2072," ""do_op "" *m"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2110," __func__ "": waiting for scrub"""
dout,osd/PrimaryLogPG.cc,<<do_request>>,2152," __func__ "" dup "" m->get_reqid()"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2157," "" waiting for "" version "" to commit"""
dout,osd/PrimaryLogPG.cc,<<do_request>>,2184," ""LIST_SNAPS with incorrect context"""
dout,osd/PrimaryLogPG.cc,<<do_request>>,2190," ""non-LIST_SNAPS on snapdir"""
dout,osd/PrimaryLogPG.cc,<<do_request>>,2226," __func__ "": clone "" obc->obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2236," __func__ "": clone "" obc->obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2290," __func__ "": find_object_context got error "" r"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2303," "" provided locator "" m->get_object_locator()"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2317," __func__ "" oi "" obc->obs.oi"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2322," __func__ "": skipping rw locks"""
dout,osd/PrimaryLogPG.cc,<<do_request>>,2324," __func__ "": part of flush, will ignore write lock"""
dout,osd/PrimaryLogPG.cc,<<do_request>>,2330," __func__ "" no flush in progress, aborting"""
dout,osd/PrimaryLogPG.cc,<<do_request>>,2335," __func__ "" waiting for rw locks """
dout,osd/PrimaryLogPG.cc,<<do_request>>,2340," __func__ "" obc "" *obc"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2343," __func__ "" returned an error: "" r"
dout,osd/PrimaryLogPG.cc,<<do_request>>,2360," __func__ "": object "" obc->obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<maybe_handle_manifest_detail>>,2406," __func__ "": ignoring redirect due to flag"""
dout,osd/PrimaryLogPG.cc,<<maybe_handle_manifest_detail>>,2413," __func__ "" blocked on "" obc->obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<maybe_handle_manifest_detail>>,2457," __func__ "": "" head "" is degraded, waiting"""
dout,osd/PrimaryLogPG.cc,<<maybe_handle_manifest_detail>>,2463," __func__ "": waiting for scrub"""
dout,osd/PrimaryLogPG.cc,<<handle_manifest_flush>>,2523," __func__ "" no flush_op found"""
dout,osd/PrimaryLogPG.cc,<<do_manifest_flush>>,2599," __func__ "" read fail "" "" offset: "" tgt_offset"
dout,osd/PrimaryLogPG.cc,<<do_manifest_flush>>,2624," __func__ "" offset: "" tgt_offset "" len: "" tgt_length"
dout,osd/PrimaryLogPG.cc,<<finish_manifest_flush>>,2638," __func__ "" "" oid "" tid "" tid"
dout,osd/PrimaryLogPG.cc,<<finish_manifest_flush>>,2642," __func__ "" no flush_op found"""
dout,osd/PrimaryLogPG.cc,<<record_write_error>>,2660," __func__ "" r="" r"
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2723," __func__ "": ignoring cache due to flag"""
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2730," __func__ "" "" obc->obs.oi "" """
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2737," __func__ "" (no obc)"""
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2746," __func__ "" blocked on "" obc->obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2760," __func__ "" cache miss; ask the primary"""
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2784," __func__ "" cache pool full, proxying read"""
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2788," __func__ "" cache pool full, waiting"""
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2856," __func__ "" cache pool full, waiting"""
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2881," __func__ "" cache pool full, waiting"""
dout,osd/PrimaryLogPG.cc,<<maybe_handle_cache_detail>>,2893," __func__ "" cache pool full, waiting"""
dout,osd/PrimaryLogPG.cc,<<maybe_promote>>,2919," __func__ "" missing_oid "" missing_oid"
dout,osd/PrimaryLogPG.cc,<<maybe_promote>>,2962," __func__ "" promote throttled"""
dout,osd/PrimaryLogPG.cc,<<do_cache_redirect>>,2977," ""sending redirect to pool "" pool.info.tier_of "" for op """
dout,osd/PrimaryLogPG.cc,<<do_proxy_read>>,3100," __func__ "" Start proxy read for "" *m"
dout,osd/PrimaryLogPG.cc,<<finish_proxy_read>>,3141," __func__ "" "" oid "" tid "" tid"
dout,osd/PrimaryLogPG.cc,<<finish_proxy_read>>,3146," __func__ "" no proxyread_op found"""
dout,osd/PrimaryLogPG.cc,<<finish_proxy_read>>,3151," __func__ "" tid "" tid "" != prdop "" prdop"
dout,osd/PrimaryLogPG.cc,<<finish_proxy_read>>,3156," __func__ "" oid "" oid "" != prdop "" prdop"
dout,osd/PrimaryLogPG.cc,<<finish_proxy_read>>,3164," __func__ "" no in_progress_proxy_ops found"""
dout,osd/PrimaryLogPG.cc,<<finish_proxy_read>>,3180," __func__ "" "" oid "" is not completed """
dout,osd/PrimaryLogPG.cc,<<kick_proxy_ops_blocked>>,3202," __func__ "" "" soid "" requeuing "" ls.size() "" requests"""
dout,osd/PrimaryLogPG.cc,<<do_proxy_write>>,3309," __func__ "" Start proxy write for "" *m"
dout,osd/PrimaryLogPG.cc,<<do_proxy_chunked_op>>,3386," __func__ "" chunk_index: "" chunks->first"
dout,osd/PrimaryLogPG.cc,<<refcount_manifest>>,3439," __func__ "" Start refcount for "" soid"
dout,osd/PrimaryLogPG.cc,<<do_proxy_chunked_read>>,3490," __func__ "" Start do chunk proxy read for "" *m"
dout,osd/PrimaryLogPG.cc,<<can_proxy_chunked_read>>,3562," __func__ "" requested chunks don't exist in chunk_map """
dout,osd/PrimaryLogPG.cc,<<finish_proxy_write>>,3576," __func__ "" "" oid "" tid "" tid"
dout,osd/PrimaryLogPG.cc,<<finish_proxy_write>>,3581," __func__ "" no proxywrite_op found"""
dout,osd/PrimaryLogPG.cc,<<finish_proxy_write>>,3592," __func__ "" no in_progress_proxy_ops found"""
dout,osd/PrimaryLogPG.cc,<<finish_proxy_write>>,3612," __func__ "" "" oid "" tid "" tid"
dout,osd/PrimaryLogPG.cc,<<finish_proxy_write>>,3633," "" sending commit on "" pwop "" "" reply"
dout,osd/PrimaryLogPG.cc,<<promote_object>>,3735," __func__ "" "" hoid"
dout,osd/PrimaryLogPG.cc,<<promote_object>>,3740," __func__ "" "" hoid"
dout,osd/PrimaryLogPG.cc,<<promote_object>>,3743," __func__ "" "" hoid"
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3805," __func__ "" "" ctx"
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3831," "" ORDERSNAP flag set and snapc seq "" ctx->snapc.seq"
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3842," __func__ "" "" soid "" "" *ctx->ops"
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3848," __func__ "" "" soid "" "" *ctx->ops"
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3855," __func__ "" user_at_version "" ctx->user_at_version"
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3906," "" zeroing write result code "" result"
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3936," "" op order client."" n "" tid "" t "" (first)"""
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3939," "" op order client."" n "" tid "" t "" last was "" p->second"
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3952," __func__ "" update_log_only -- result="" result"
dout,osd/PrimaryLogPG.cc,<<execute_ctx>>,3988," "" sending reply on "" *m "" "" reply"
dout,osd/PrimaryLogPG.cc,<<log_op_stats>>,4086," ""log_op_stats "" *m"
dout,osd/PrimaryLogPG.cc,<<do_scan>>,4098," ""do_scan "" *m"
dout,osd/PrimaryLogPG.cc,<<do_scan>>,4107," __func__ "": Canceling backfill: Full."""
dout,osd/PrimaryLogPG.cc,<<do_backfill>>,4170," ""do_backfill "" *m"
dout,osd/PrimaryLogPG.cc,<<do_backfill_remove>>,4225," __func__ "" "" m->ls"
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4274," coid "" old_snaps "" old_snaps"
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4307," __func__ "": Unable to get a wlock on "" coid"
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4316," __func__ "": Unable to get a wlock on "" head_oid"
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4326," coid "" snaps "" old_snaps "" -> """
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4357," __func__ "" trimming whiteout on "" coid"
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4394," coid "" snaps "" old_snaps "" -> "" new_snaps"
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4426," coid "" new snapset "" snapset "" on """
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4436," coid "" removing "" head_oid"
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4457," __func__ "" trimming whiteout on "" oi.soid"
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4469," coid "" filtering snapset on "" head_oid"
dout,osd/PrimaryLogPG.cc,<<trim_object>>,4471," coid "" writing updated snapset on "" head_oid"
dout,osd/PrimaryLogPG.cc,<<kick_snap_trim>>,4510," __func__ "": nosnaptrim set, not kicking"""
dout,osd/PrimaryLogPG.cc,<<kick_snap_trim>>,4512," __func__ "": clean and snaps to trim, kicking"""
dout,osd/PrimaryLogPG.cc,<<snap_trimmer>>,4534," ""snap_trimmer posting"""
dout,osd/PrimaryLogPG.cc,<<snap_trimmer>>,4536," ""snap_trimmer complete"""
dout,osd/PrimaryLogPG.cc,<<do_xattr_cmp_u64>>,4550," ""do_xattr_cmp_u64 '"" v1 ""' vs '"" v2 ""' op "" op"
dout,osd/PrimaryLogPG.cc,<<do_xattr_cmp_str>>,4574," ""do_xattr_cmp_str '"" v1s ""' vs '"" v2s ""' op "" op"
dout,osd/PrimaryLogPG.cc,<<do_tmap2omap>>,4633," "" convert tmap to omap for "" ctx->new_obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4728," ""tmapup is a no-op"""
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4738," ""tmapup read "" newop.outdata.length()"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4740," "" starting is \n"";"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4747," ""the update command is: \n"";"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4758," ""tmapup header "" header.length()"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4763," ""tmapup new header "" header.length()"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4768," ""tmapup initial nkeys "" nkeys"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4791," ""tmapup warning: key '"" key ""' < previous key '"" last_in_key"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4798," ""tmapup op "" (int )op "" key "" key"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4803," "" (have_next="" have_next "" nextkey="" nextkey "")"""
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4810," "" keep "" nextkey "" "" nextval.length()"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4813," "" drop "" nextkey "" "" nextval.length()"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4835," "" set "" key "" "" val.length()"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4850," "" create "" key "" "" val.length()"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4860," "" invalid tmap op "" (int )op"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4869," "" keep "" nextkey "" "" nextval.length()"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4874," "" keep trailing "" rest.length()"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4880," ""tmapup final nkeys "" nkeys"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4885," "" final is \n"";"
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4896," "" **** debug sanity check, looks ok ****"""
dout,osd/PrimaryLogPG.cc,<<do_tmapup>>,4901," ""tmapput write "" obl.length()"
dout,osd/PrimaryLogPG.cc,<<maybe_create_new_object>>,5026," __func__ "" clearing whiteout on "" obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<do_checksum>>,5081, __func__
dout,osd/PrimaryLogPG.cc,<<do_checksum>>,5086," __func__ "": length required when chunk size provided"""
dout,osd/PrimaryLogPG.cc,<<do_checksum>>,5091," __func__ "": length not aligned to chunk size"""
dout,osd/PrimaryLogPG.cc,<<do_checksum>>,5108," __func__ "": length (trimmed to 0x"""
dout,osd/PrimaryLogPG.cc,<<do_checksum>>,5129," __func__ "": unknown crc type ("""
dout,osd/PrimaryLogPG.cc,<<do_checksum>>,5136," __func__ "": init value not provided"""
dout,osd/PrimaryLogPG.cc,<<do_checksum>>,5164," __func__ "": async_read noted for "" soid"
dout,osd/PrimaryLogPG.cc,<<finish_checksum>>,5197, __func__
dout,osd/PrimaryLogPG.cc,<<do_extent_cmp>>,5295, __func__
dout,osd/PrimaryLogPG.cc,<<do_extent_cmp>>,5312," __func__ "" zero length extent"""
dout,osd/PrimaryLogPG.cc,<<do_extent_cmp>>,5315," __func__ "" object DNE"""
dout,osd/PrimaryLogPG.cc,<<do_extent_cmp>>,5334," __func__ "": async_read noted for "" soid"
dout,osd/PrimaryLogPG.cc,<<do_read>>,5372, __func__
dout,osd/PrimaryLogPG.cc,<<do_read>>,5419," "" async_read noted for "" soid"
dout,osd/PrimaryLogPG.cc,<<do_read>>,5446," "" read got "" r "" / "" op.extent.length"
dout,osd/PrimaryLogPG.cc,<<do_sparse_read>>,5458, __func__
dout,osd/PrimaryLogPG.cc,<<do_sparse_read>>,5464," ""sparse_read does not support truncation sequence """
dout,osd/PrimaryLogPG.cc,<<do_sparse_read>>,5487," "" async_read (was sparse_read) noted for "" soid"
dout,osd/PrimaryLogPG.cc,<<do_sparse_read>>,5492," "" sparse read ended up empty for "" soid"
dout,osd/PrimaryLogPG.cc,<<do_sparse_read>>,5543," ""sparse-read "" miter->first ""@"" miter->second"
dout,osd/PrimaryLogPG.cc,<<do_sparse_read>>,5589," "" sparse_read got "" total_read "" bytes from object """
dout,osd/PrimaryLogPG.cc,<<_get_tmap>>,7565," ""unable to get tmap for zero sized "" ctx->new_obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<_get_tmap>>,7577," ""unsuccessful at decoding tmap for "" ctx->new_obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<_get_tmap>>,7581," ""successful at decoding tmap for "" ctx->new_obs.oi.soid"
dout,osd/PrimaryLogPG.cc,<<_verify_no_head_clones>>,7590," __func__ "" verifying clones are absent """
dout,osd/PrimaryLogPG.cc,<<_verify_no_head_clones>>,7601," __func__ "" cannot evict head before clone """
dout,osd/PrimaryLogPG.cc,<<_verify_no_head_clones>>,7606," __func__ "" cannot evict head, pending promote on clone """
dout,osd/PrimaryLogPG.cc,<<_delete_oid>>,7639," __func__ "" has or will have clones but no_whiteout=1"""
dout,osd/PrimaryLogPG.cc,<<_delete_oid>>,7642," __func__ "" has or will have clones; will whiteout"""
dout,osd/PrimaryLogPG.cc,<<_delete_oid>>,7647," __func__ "" "" soid "" whiteout="" (int )whiteout"
dout,osd/PrimaryLogPG.cc,<<_delete_oid>>,7677," __func__ "" will disconnect watcher "" p->first"
dout,osd/PrimaryLogPG.cc,<<_delete_oid>>,7684," __func__ "" setting whiteout on "" soid"
dout,osd/PrimaryLogPG.cc,<<_delete_oid>>,7697," __func__ "" deleting whiteout on "" soid"
dout,osd/PrimaryLogPG.cc,<<_rollback_to>>,7721," ""_rollback_to "" soid "" snapid "" snapid"
dout,osd/PrimaryLogPG.cc,<<_rollback_to>>,7732," ""_rollback_to attempted to roll back to a missing or backfilling clone """
